,count
22973,4
22974,21
22975,26
22976,11
22977,24
22978,36
22979,38
22980,33
22981,40
22982,29
22983,77
22984,26
22985,32
22986,40
22987,21
22988,22
22989,19
22990,25
22991,19
22992,27
22993,23
22994,23
22995,35
22996,13
22997,24
22998,9
22999,11
23000,17
23001,24
23002,34
23003,38
23004,34
23005,26
23006,24
23007,50
23008,44
23009,52
23010,26
23011,17
23012,29
23013,23
23014,27
23015,18
23016,15
23017,15
23018,13
23019,8
23020,6
23021,12
23022,5
23023,18
23024,27
23025,25
23026,27
23027,35
23028,31
23029,27
23030,56
23031,50
23032,19
23033,36
23034,47
23035,44
23036,42
23037,19
23038,41
23039,17
23040,25
23041,7
23042,4
23043,4
23044,5
23045,5
23046,9
23047,22
23048,15
23049,23
23050,20
23051,30
23052,35
23053,64
23054,38
23055,25
23056,43
23057,37
23058,36
23059,33
23060,35
23061,31
23062,26
23063,20
23064,24
23065,14
23066,8
23067,11
23068,9
23069,11
23070,18
23071,13
23072,19
23073,29
23074,47
23075,56
23076,49
23077,42
23078,36
23079,26
23080,37
23081,39
23082,40
23083,12
23084,34
23085,39
23086,21
23087,10
23088,18
23089,26
23090,19
23091,23
23092,6
23093,7
23094,9
23095,28
23096,23
23097,30
23098,26
23099,49
23100,25
23101,47
23102,32
23103,44
23104,34
23105,36
23106,46
23107,30
23108,17
23109,41
23110,20
23111,24
23112,26
23113,21
23114,12
23115,21
23116,6
23117,13
23118,9
23119,16
23120,20
23121,46
23122,25
23123,30
23124,28
23125,52
23126,23
23127,28
23128,34
23129,56
23130,25
23131,43
23132,15
23133,19
23134,19
23135,8
23136,27
23137,19
23138,16
23139,20
23140,21
23141,15
23142,19
23143,20
23144,16
23145,29
23146,17
23147,31
23148,26
23149,56
23150,38
23151,19
23152,51
23153,45
23154,45
23155,40
23156,44
23157,37
23158,32
23159,26
23160,19
23161,27
23162,17
23163,26
23164,11
23165,12
23166,10
23167,15
23168,28
23169,19
23170,33
23171,34
23172,55
23173,50
23174,33
23175,28
23176,50
23177,44
23178,22
23179,55
23180,43
23181,28
23182,30
23183,16
23184,22
23185,21
23186,24
23187,7
23188,14
23189,4
23190,10
23191,21
23192,14
23193,34
23194,34
23195,34
23196,51
23197,44
23198,37
23199,42
23200,45
23201,21
23202,34
23203,18
23204,35
23205,38
23206,26
23207,26
23208,21
23209,20
23210,14
23211,11
23212,14
23213,6
23214,18
23215,23
23216,24
23217,53
23218,25
23219,19
23220,24
23221,22
23222,33
23223,32
23224,28
23225,37
23226,37
23227,35
23228,26
23229,18
23230,20
23231,19
23232,3
23233,10
23234,27
23235,18
23236,16
23237,17
23238,26
23239,18
23240,15
23241,20
23242,13
23243,34
23244,46
23245,23
23246,23
23247,24
23248,41
23249,21
23250,24
23251,12
23252,27
23253,21
23254,20
23255,34
23256,29
23257,16
23258,20
23259,13
23260,7
23261,4
23262,12
23263,14
23264,27
23265,26
23266,23
23267,35
23268,48
23269,40
23270,34
23271,36
23272,36
23273,48
23274,29
23275,4
23276,24
23277,32
23278,27
23279,28
23280,14
23281,12
23282,2
23283,10
23284,6
23285,6
23286,6
23287,4
23288,53
23289,34
23290,26
23291,29
23292,29
23293,51
23294,34
23295,17
23296,24
23297,34
23298,25
23299,41
23300,26
23301,20
23302,7
23303,16
23304,16
23305,11
23306,27
23307,6
23308,17
23309,12
23310,9
23311,10
23312,16
23313,21
23314,24
23315,29
23316,24
23317,35
23318,42
23319,37
23320,30
23321,46
23322,29
23323,27
23324,27
23325,41
23326,18
23327,10
23328,14
23329,38
23330,21
23331,22
23332,6
23333,9
23334,12
23335,11
23336,23
23337,40
23338,38
23339,42
23340,15
23341,18
23342,35
23343,58
23344,39
23345,34
23346,39
23347,36
23348,39
23349,29
23350,17
23351,53
23352,14
23353,25
23354,26
23355,28
23356,8
23357,6
23358,22
23359,20
23360,23
23361,28
23362,47
23363,35
23364,28
23365,39
23366,39
23367,43
23368,49
23369,37
23370,50
23371,49
23372,37
23373,32
23374,22
23375,28
23376,31
23377,12
23378,20
23379,13
23380,15
23381,15
23382,11
23383,21
23384,30
23385,17
23386,32
23387,25
23388,50
23389,25
23390,53
23391,21
23392,20
23393,24
23394,25
23395,44
23396,24
23397,27
23398,25
23399,12
23400,14
23401,9
23402,17
23403,13
23404,9
23405,5
23406,22
23407,14
23408,42
23409,24
23410,29
23411,34
23412,28
23413,46
23414,41
23415,40
23416,55
23417,26
23418,44
23419,73
23420,30
23421,14
23422,39
23423,14
23424,32
23425,12
23426,17
23427,7
23428,5
23429,20
23430,8
23431,17
23432,26
23433,17
23434,33
23435,34
23436,22
23437,20
23438,43
23439,59
23440,39
23441,39
23442,69
23443,59
23444,19
23445,29
23446,16
23447,21
23448,7
23449,19
23450,16
23451,9
23452,6
23453,13
23454,22
23455,23
23456,15
23457,25
23458,33
23459,49
23460,44
23461,41
23462,30
23463,45
23464,31
23465,53
23466,40
23467,43
23468,65
23469,33
23470,37
23471,30
23472,23
23473,46
23474,30
23475,28
23476,12
23477,6
23478,4
23479,16
23480,39
23481,34
23482,30
23483,28
23484,33
23485,35
23486,38
23487,18
23488,42
23489,41
23490,32
23491,45
23492,48
23493,25
23494,26
23495,25
23496,24
23497,29
23498,11
23499,35
23500,28
23501,23
23502,10
23503,22
23504,26
23505,36
23506,20
23507,36
23508,26
23509,20
23510,21
23511,37
23512,32
23513,43
23514,15
23515,44
23516,22
23517,33
23518,8
23519,18
23520,34
23521,14
23522,18
23523,5
23524,7
23525,15
23526,15
23527,12
23528,22
23529,38
23530,40
23531,35
23532,36
23533,44
23534,30
23535,52
23536,42
23537,55
23538,13
23539,29
23540,35
23541,27
23542,35
23543,19
23544,14
23545,16
23546,6
23547,19
23548,34
23549,14
23550,12
23551,18
23552,34
23553,19
23554,32
23555,32
23556,9
23557,39
23558,34
23559,50
23560,42
23561,55
23562,40
23563,20
23564,36
23565,73
23566,26
23567,25
23568,11
23569,17
23570,11
23571,4
23572,7
23573,11
23574,13
23575,25
23576,18
23577,15
23578,30
23579,52
23580,48
23581,61
23582,57
23583,51
23584,78
23585,58
23586,35
23587,38
23588,35
23589,21
23590,30
23591,15
23592,32
23593,8
23594,17
23595,5
23596,12
23597,12
23598,28
23599,32
23600,21
23601,35
23602,42
23603,71
23604,39
23605,44
23606,38
23607,39
23608,67
23609,59
23610,35
23611,35
23612,32
23613,40
23614,11
23615,8
23616,42
23617,21
23618,6
23619,13
23620,7
23621,12
23622,18
23623,28
23624,45
23625,44
23626,59
23627,78
23628,53
23629,53
23630,63
23631,41
23632,67
23633,44
23634,65
23635,42
23636,51
23637,24
23638,54
23639,46
23640,58
23641,20
23642,21
23643,16
23644,19
23645,10
23646,32
23647,21
23648,35
23649,37
23650,40
23651,30
23652,79
23653,74
23654,30
23655,36
23656,24
23657,26
23658,35
23659,31
23660,25
23661,29
23662,26
23663,38
23664,51
23665,31
23666,44
23667,11
23668,8
23669,12
23670,13
23671,19
23672,14
23673,28
23674,38
23675,40
23676,30
23677,43
23678,50
23679,19
23680,28
23681,57
23682,31
23683,32
23684,11
23685,36
23686,38
23687,16
23688,16
23689,8
23690,17
23691,6
23692,11
23693,26
23694,1
23695,42
23696,42
23697,39
23698,48
23699,37
23700,41
23701,34
23702,31
23703,32
23704,41
23705,30
23706,20
23707,41
23708,25
23709,31
23710,16
23711,16
23712,18
23713,11
23714,21
23715,13
23716,16
23717,5
23718,10
23719,30
23720,15
23721,32
23722,31
23723,30
23724,31
23725,32
23726,25
23727,32
23728,23
23729,27
23730,44
23731,35
23732,31
23733,42
23734,29
23735,25
23736,18
23737,6
23738,32
23739,8
23740,9
23741,18
23742,12
23743,24
23744,13
23745,40
23746,32
23747,27
23748,32
23749,33
23750,46
23751,67
23752,51
23753,32
23754,54
23755,23
23756,31
23757,29
23758,18
23759,18
23760,10
23761,50
23762,11
23763,16
23764,4
23765,4
23766,4
23767,21
23768,37
23769,44
23770,47
23771,23
23772,36
23773,36
23774,41
23775,37
23776,64
23777,52
23778,42
23779,31
23780,23
23781,28
23782,13
23783,25
23784,12
23785,11
23786,22
23787,4
23788,4
23789,8
23790,16
23791,25
23792,21
23793,22
23794,25
23795,40
23796,57
23797,36
23798,33
23799,40
23800,50
23801,44
23802,28
23803,41
23804,29
23805,33
23806,25
23807,32
23808,32
23809,31
23810,26
23811,18
23812,10
23813,18
23814,6
23815,23
23816,27
23817,25
23818,24
23819,26
23820,25
23821,35
23822,43
23823,30
23824,30
23825,44
23826,68
23827,40
23828,53
23829,44
23830,33
23831,33
23832,27
23833,39
23834,24
23835,33
23836,12
23837,5
23838,14
23839,22
23840,10
23841,57
23842,42
23843,33
23844,18
23845,43
23846,57
23847,39
23848,60
23849,46
23850,61
23851,26
23852,39
23853,28
23854,20
23855,26
23856,50
23857,24
23858,20
23859,15
23860,9
23861,8
23862,14
23863,30
23864,33
23865,19
23866,42
23867,79
23868,30
23869,25
23870,49
23871,65
23872,35
23873,35
23874,30
23875,21
23876,33
23877,32
23878,23
23879,18
23880,28
23881,28
23882,19
23883,22
23884,6
23885,16
23886,15
23887,27
23888,31
23889,44
23890,38
23891,38
23892,55
23893,63
23894,43
23895,58
23896,35
23897,32
23898,29
23899,41
23900,25
23901,14
23902,26
23903,11
23904,17
23905,14
23906,12
23907,4
23908,6
23909,10
23910,11
23911,17
23912,26
23913,43
23914,25
23915,16
23916,35
23917,51
23918,52
23919,24
23920,35
23921,50
23922,38
23923,31
23924,37
23925,11
23926,9
23927,26
23928,21
23929,6
23930,8
23931,17
23932,8
23933,1
23934,18
23935,10
23936,45
23937,31
23938,28
23939,59
23940,23
23941,42
23942,47
23943,36
23944,26
23945,28
23946,25
23947,36
23948,29
23949,45
23950,24
23951,7
23952,13
23953,14
23954,16
23955,8
23956,3
23957,7
23958,14
23959,22
23960,30
23961,7
23962,39
23963,27
23964,38
23965,25
23966,34
23967,38
23968,37
23969,22
23970,31
23971,45
23972,40
23973,41
23974,16
23975,35
23976,22
23977,24
23978,21
23979,19
23980,16
23981,13
23982,15
23983,29
23984,24
23985,34
23986,24
23987,19
23988,17
23989,31
23990,25
23991,36
23992,52
23993,33
23994,39
23995,25
23996,43
23997,17
23998,24
23999,22
24000,24
24001,26
24002,51
24003,3
24004,8
24005,14
24006,10
24007,14
24008,26
24009,18
24010,23
24011,46
24012,46
24013,26
24014,33
24015,36
24016,32
24017,24
24018,32
24019,15
24020,24
24021,26
24022,35
24023,28
24024,15
24025,14
24026,9
24027,8
24028,6
24029,15
24030,21
24031,25
24032,33
24033,32
24034,30
24035,50
24036,60
24037,18
24038,38
24039,55
24040,37
24041,18
24042,28
24043,15
24044,37
24045,13
24046,49
24047,12
24048,15
24049,24
24050,14
24051,16
24052,10
24053,6
24054,9
24055,12
24056,35
24057,36
24058,32
24059,52
24060,25
24061,34
24062,35
24063,23
24064,33
24065,23
24066,64
24067,33
24068,30
24069,63
24070,14
24071,16
24072,16
24073,12
24074,12
24075,6
24076,7
24077,12
24078,27
24079,18
24080,15
24081,45
24082,34
24083,28
24084,35
24085,31
24086,60
24087,48
24088,34
24089,26
24090,32
24091,19
24092,31
24093,14
24094,16
24095,9
24096,19
24097,10
24098,13
24099,15
24100,15
24101,4
24102,35
24103,15
24104,25
24105,35
24106,26
24107,37
24108,65
24109,27
24110,36
24111,45
24112,34
24113,34
24114,22
24115,46
24116,33
24117,28
24118,8
24119,17
24120,20
24121,28
24122,13
24123,14
24124,15
24125,33
24126,34
24127,16
24128,28
24129,24
24130,16
24131,46
24132,26
24133,12
24134,39
24135,45
24136,18
24137,31
24138,26
24139,41
24140,28
24141,25
24142,20
24143,28
24144,21
24145,21
24146,21
24147,27
24148,6
24149,7
24150,16
24151,19
24152,28
24153,20
24154,31
24155,55
24156,44
24157,34
24158,18
24159,20
24160,30
24161,30
24162,32
24163,58
24164,41
24165,44
24166,26
24167,35
24168,38
24169,19
24170,36
24171,11
24172,24
24173,13
24174,13
24175,13
24176,32
24177,59
24178,64
24179,38
24180,19
24181,34
24182,31
24183,42
24184,32
24185,35
24186,38
24187,16
24188,39
24189,35
24190,20
24191,35
24192,13
24193,17
24194,7
24195,11
24196,5
24197,11
24198,10
24199,16
24200,22
24201,21
24202,29
24203,43
24204,31
24205,44
24206,40
24207,50
24208,37
24209,33
24210,34
24211,32
24212,38
24213,13
24214,40
24215,17
24216,14
24217,37
24218,9
24219,3
24220,9
24221,7
24222,10
24223,14
24224,14
24225,36
24226,32
24227,24
24228,25
24229,24
24230,37
24231,28
24232,35
24233,42
24234,13
24235,12
24236,10
24237,29
24238,19
24239,18
24240,21
24241,24
24242,13
24243,19
24244,2
24245,17
24246,8
24247,38
24248,39
24249,17
24250,34
24251,23
24252,42
24253,44
24254,45
24255,47
24256,39
24257,37
24258,24
24259,30
24260,58
24261,72
24262,18
24263,17
24264,16
24265,14
24266,12
24267,3
24268,15
24269,15
24270,8
24271,13
24272,38
24273,16
24274,56
24275,27
24276,41
24277,55
24278,50
24279,36
24280,98
24281,26
24282,13
24283,45
24284,20
24285,17
24286,20
24287,24
24288,21
24289,31
24290,27
24291,23
24292,10
24293,21
24294,19
24295,19
24296,39
24297,61
24298,20
24299,50
24300,24
24301,36
24302,24
24303,26
24304,34
24305,34
24306,43
24307,22
24308,34
24309,31
24310,26
24311,18
24312,22
24313,16
24314,15
24315,16
24316,11
24317,9
24318,14
24319,3
24320,14
24321,28
24322,45
24323,50
24324,25
24325,35
24326,40
24327,37
24328,58
24329,26
24330,39
24331,37
24332,44
24333,39
24334,37
24335,47
24336,14
24337,41
24338,34
24339,15
24340,11
24341,21
24342,12
24343,7
24344,44
24345,14
24346,32
24347,35
24348,35
24349,55
24350,37
24351,61
24352,62
24353,43
24354,47
24355,30
24356,22
24357,37
24358,18
24359,22
24360,21
24361,10
24362,17
24363,6
24364,9
24365,12
24366,13
24367,29
24368,29
24369,21
24370,57
24371,36
24372,26
24373,32
24374,26
24375,43
24376,27
24377,39
24378,39
24379,44
24380,34
24381,28
24382,25
24383,7
24384,19
24385,2
24386,18
24387,6
24388,8
24389,13
24390,19
24391,17
24392,21
24393,30
24394,56
24395,53
24396,45
24397,22
24398,82
24399,42
24400,23
24401,39
24402,8
24403,35
24404,34
24405,27
24406,24
24407,30
24408,8
24409,29
24410,12
24411,8
24412,10
24413,8
24414,7
24415,9
24416,15
24417,34
24418,34
24419,34
24420,34
24421,38
24422,46
24423,41
24424,33
24425,16
24426,32
24427,21
24428,31
24429,20
24430,20
24431,23
24432,29
24433,25
24434,17
24435,26
24436,2
24437,6
24438,8
24439,18
24440,41
24441,27
24442,22
24443,47
24444,32
24445,32
24446,47
24447,22
24448,47
24449,29
24450,38
24451,27
24452,29
24453,19
24454,30
24455,16
24456,27
24457,19
24458,9
24459,2
24460,8
24461,5
24462,10
24463,14
24464,29
24465,36
24466,40
24467,43
24468,39
24469,45
24470,37
24471,48
24472,58
24473,72
24474,59
24475,38
24476,27
24477,31
24478,27
24479,22
24480,27
24481,27
24482,13
24483,13
24484,9
24485,2
24486,10
24487,10
24488,39
24489,23
24490,17
24491,35
24492,15
24493,47
24494,20
24495,40
24496,30
24497,30
24498,26
24499,30
24500,41
24501,42
24502,31
24503,21
24504,25
24505,31
24506,23
24507,12
24508,8
24509,5
24510,9
24511,7
24512,19
24513,38
24514,32
24515,17
24516,27
24517,54
24518,31
24519,25
24520,34
24521,54
24522,31
24523,28
24524,45
24525,18
24526,33
24527,24
24528,41
24529,20
24530,14
24531,17
24532,18
24533,4
24534,11
24535,13
24536,34
24537,44
24538,36
24539,55
24540,43
24541,31
24542,35
24543,27
24544,28
24545,53
24546,21
24547,55
24548,31
24549,13
24550,20
24551,56
24552,19
24553,23
24554,8
24555,21
24556,4
24557,12
24558,8
24559,5
24560,26
24561,36
24562,56
24563,67
24564,38
24565,40
24566,27
24567,46
24568,42
24569,56
24570,51
24571,22
24572,27
24573,14
24574,20
24575,39
24576,15
24577,9
24578,15
24579,16
24580,21
24581,11
24582,10
24583,24
24584,35
24585,19
24586,37
24587,32
24588,37
24589,40
24590,32
24591,42
24592,30
24593,38
24594,36
24595,32
24596,37
24597,20
24598,11
24599,10
24600,10
24601,15
24602,19
24603,12
24604,8
24605,5
24606,28
24607,22
24608,29
24609,40
24610,27
24611,50
24612,36
24613,41
24614,32
24615,38
24616,28
24617,26
24618,40
24619,34
24620,16
24621,41
24622,22
24623,23
24624,16
24625,13
24626,11
24627,20
24628,12
24629,0
24630,15
24631,32
24632,16
24633,19
24634,42
24635,37
24636,47
24637,48
24638,39
24639,26
24640,35
24641,35
24642,44
24643,24
24644,33
24645,26
24646,30
24647,30
24648,26
24649,22
24650,23
24651,11
24652,10
24653,7
24654,7
24655,11
24656,18
24657,33
24658,27
24659,49
24660,59
24661,60
24662,39
24663,61
24664,58
24665,39
24666,55
24667,65
24668,33
24669,37
24670,25
24671,50
24672,17
24673,61
24674,20
24675,8
24676,24
24677,12
24678,12
24679,10
24680,22
24681,31
24682,35
24683,31
24684,64
24685,38
24686,60
24687,55
24688,33
24689,47
24690,43
24691,25
24692,33
24693,20
24694,34
24695,21
24696,11
24697,21
24698,5
24699,7
24700,10
24701,4
24702,17
24703,14
24704,41
24705,47
24706,42
24707,34
24708,36
24709,46
24710,63
24711,60
24712,31
24713,49
24714,59
24715,40
24716,31
24717,26
24718,19
24719,19
24720,10
24721,22
24722,21
24723,15
24724,11
24725,11
24726,13
24727,24
24728,19
24729,23
24730,25
24731,37
24732,33
24733,32
24734,33
24735,30
24736,35
24737,55
24738,33
24739,31
24740,33
24741,25
24742,8
24743,6
24744,17
24745,9
24746,45
24747,4
24748,20
24749,22
24750,8
24751,15
24752,30
24753,27
24754,59
24755,16
24756,30
24757,45
24758,28
24759,29
24760,41
24761,61
24762,20
24763,61
24764,14
24765,32
24766,35
24767,26
24768,11
24769,11
24770,30
24771,10
24772,12
24773,4
24774,7
24775,24
24776,24
24777,34
24778,47
24779,31
24780,26
24781,54
24782,35
24783,44
24784,37
24785,26
24786,29
24787,46
24788,15
24789,22
24790,25
24791,29
24792,20
24793,6
24794,9
24795,19
24796,3
24797,0
24798,11
24799,14
24800,19
24801,28
24802,52
24803,31
24804,36
24805,24
24806,30
24807,30
24808,47
24809,42
24810,49
24811,46
24812,34
24813,21
24814,39
24815,50
24816,36
24817,46
24818,52
24819,38
24820,13
24821,18
24822,14
24823,24
24824,22
24825,20
24826,30
24827,41
24828,72
24829,33
24830,29
24831,35
24832,26
24833,30
24834,42
24835,20
24836,47
24837,33
24838,37
24839,37
24840,26
24841,22
24842,21
24843,10
24844,7
24845,8
24846,7
24847,14
24848,28
24849,16
24850,19
24851,59
24852,32
24853,71
24854,26
24855,70
24856,29
24857,25
24858,20
24859,24
24860,26
24861,17
24862,27
24863,32
24864,34
24865,47
24866,2
24867,17
24868,3
24869,5
24870,19
24871,30
24872,14
24873,12
24874,26
24875,42
24876,35
24877,34
24878,38
24879,22
24880,28
24881,49
24882,21
24883,17
24884,29
24885,23
24886,38
24887,18
24888,14
24889,12
24890,4
24891,6
24892,2
24893,21
24894,5
24895,33
24896,43
24897,59
24898,42
24899,41
24900,57
24901,47
24902,43
24903,41
24904,29
24905,35
24906,25
24907,33
24908,16
24909,28
24910,16
24911,18
24912,32
24913,15
24914,21
24915,12
24916,6
24917,7
24918,18
24919,21
24920,23
24921,18
24922,42
24923,38
24924,49
24925,35
24926,41
24927,26
24928,23
24929,21
24930,41
24931,38
24932,69
24933,22
24934,18
24935,10
24936,23
24937,18
24938,27
24939,11
24940,8
24941,10
24942,18
24943,15
24944,23
24945,39
24946,38
24947,49
24948,31
24949,21
24950,37
24951,39
24952,48
24953,59
24954,34
24955,68
24956,42
24957,55
24958,40
24959,24
24960,13
24961,23
24962,22
24963,22
24964,11
24965,19
24966,22
24967,15
24968,27
24969,36
24970,41
24971,22
24972,30
24973,33
24974,62
24975,32
24976,27
24977,25
24978,38
24979,29
24980,43
24981,32
24982,22
24983,33
24984,18
24985,40
24986,11
24987,26
24988,12
24989,10
24990,23
24991,7
24992,14
24993,31
24994,22
24995,34
24996,29
24997,52
24998,32
24999,32
25000,31
25001,25
25002,29
25003,31
25004,43
25005,17
25006,21
25007,24
25008,18
25009,21
25010,22
25011,25
25012,13
25013,7
25014,7
25015,27
25016,29
25017,28
25018,13
25019,44
25020,41
25021,24
25022,41
25023,49
25024,31
25025,29
25026,41
25027,27
25028,38
25029,32
25030,27
25031,22
25032,16
25033,6
25034,18
25035,21
25036,26
25037,11
25038,8
25039,29
25040,28
25041,37
25042,17
25043,30
25044,39
25045,31
25046,43
25047,39
25048,40
25049,44
25050,20
25051,30
25052,30
25053,34
25054,19
25055,14
25056,12
25057,23
25058,6
25059,13
25060,10
25061,11
25062,13
25063,15
25064,37
25065,27
25066,38
25067,45
25068,21
25069,37
25070,20
25071,48
25072,43
25073,29
25074,59
25075,38
25076,37
25077,30
25078,33
25079,9
25080,22
25081,14
25082,19
25083,14
25084,14
25085,17
25086,13
25087,7
25088,16
25089,21
25090,30
25091,38
25092,21
25093,45
25094,42
25095,29
25096,32
25097,36
25098,47
25099,43
25100,30
25101,20
25102,26
25103,26
25104,20
25105,22
25106,18
25107,13
25108,19
25109,7
25110,10
25111,20
25112,23
25113,56
25114,40
25115,34
25116,40
25117,22
25118,19
25119,64
25120,47
25121,36
25122,31
25123,38
25124,31
25125,28
25126,18
25127,18
25128,16
25129,22
25130,10
25131,11
25132,0
25133,7
25134,20
25135,13
25136,20
25137,45
25138,45
25139,31
25140,27
25141,41
25142,50
25143,25
25144,42
25145,31
25146,26
25147,22
25148,11
25149,38
25150,37
25151,24
25152,22
25153,24
25154,23
25155,6
25156,20
25157,18
25158,21
25159,17
25160,13
25161,19
25162,39
25163,23
25164,43
25165,29
25166,30
25167,26
25168,28
25169,25
25170,16
25171,24
25172,22
25173,36
25174,29
25175,30
25176,17
25177,26
25178,32
25179,18
25180,8
25181,16
25182,3
25183,10
25184,23
25185,32
25186,17
25187,35
25188,30
25189,38
25190,32
25191,24
25192,16
25193,21
25194,31
25195,18
25196,33
25197,17
25198,48
25199,25
25200,13
25201,18
25202,14
25203,9
25204,11
25205,10
25206,6
25207,26
25208,15
25209,28
25210,43
25211,22
25212,30
25213,31
25214,21
25215,39
25216,42
25217,38
25218,13
25219,46
25220,20
25221,23
25222,26
25223,24
25224,9
25225,9
25226,14
25227,19
25228,5
25229,15
25230,11
25231,11
25232,16
25233,31
25234,30
25235,43
25236,28
25237,51
25238,54
25239,38
25240,47
25241,39
25242,23
25243,45
25244,22
25245,16
25246,28
25247,22
25248,16
25249,41
25250,13
25251,16
25252,14
25253,4
25254,18
25255,12
25256,31
25257,24
25258,42
25259,31
25260,45
25261,34
25262,66
25263,34
25264,29
25265,18
25266,52
25267,21
25268,35
25269,33
25270,18
25271,25
25272,30
25273,13
25274,12
25275,11
25276,20
25277,10
25278,14
25279,29
25280,17
25281,35
25282,18
25283,15
25284,31
25285,76
25286,15
25287,27
25288,34
25289,41
25290,33
25291,36
25292,38
25293,31
25294,19
25295,28
25296,28
25297,5
25298,9
25299,11
25300,10
25301,11
25302,17
25303,19
25304,22
25305,21
25306,32
25307,44
25308,30
25309,54
25310,33
25311,21
25312,38
25313,26
25314,17
25315,26
25316,32
25317,21
25318,32
25319,50
25320,15
25321,19
25322,22
25323,14
25324,12
25325,11
25326,13
25327,32
25328,26
25329,19
25330,28
25331,27
25332,32
25333,17
25334,20
25335,37
25336,32
25337,18
25338,17
25339,34
25340,29
25341,37
25342,39
25343,14
25344,31
25345,17
25346,23
25347,15
25348,11
25349,14
25350,15
25351,9
25352,41
25353,13
25354,32
25355,29
25356,32
25357,16
25358,34
25359,33
25360,26
25361,43
25362,31
25363,38
25364,27
25365,18
25366,21
25367,35
25368,23
25369,12
25370,11
25371,21
25372,7
25373,6
25374,22
25375,36
25376,33
25377,40
25378,43
25379,49
25380,33
25381,29
25382,37
25383,41
25384,34
25385,38
25386,42
25387,21
25388,47
25389,28
25390,23
25391,17
25392,14
25393,28
25394,10
25395,8
25396,9
25397,18
25398,7
25399,31
25400,40
25401,39
25402,42
25403,47
25404,56
25405,45
25406,33
25407,36
25408,28
25409,23
25410,31
25411,13
25412,20
25413,10
25414,41
25415,24
25416,12
25417,18
25418,14
25419,3
25420,17
25421,15
25422,5
25423,13
25424,17
25425,24
25426,29
25427,27
25428,27
25429,46
25430,20
25431,29
25432,51
25433,35
25434,17
25435,16
25436,18
25437,28
25438,33
25439,18
25440,21
25441,23
25442,24
25443,21
25444,11
25445,20
25446,10
25447,17
25448,19
25449,21
25450,22
25451,38
25452,40
25453,29
25454,49
25455,58
25456,14
25457,53
25458,30
25459,44
25460,12
25461,10
25462,27
25463,32
25464,8
25465,12
25466,24
25467,15
25468,6
25469,11
25470,10
25471,9
25472,14
25473,12
25474,27
25475,37
25476,24
25477,37
25478,32
25479,38
25480,34
25481,45
25482,34
25483,27
25484,9
25485,33
25486,27
25487,27
25488,18
25489,35
25490,24
25491,14
25492,8
25493,4
25494,23
25495,14
25496,17
25497,14
25498,18
25499,33
25500,23
25501,28
25502,34
25503,44
25504,33
25505,28
25506,40
25507,38
25508,46
25509,17
25510,32
25511,29
25512,21
25513,19
25514,21
25515,23
25516,11
25517,12
25518,9
25519,9
25520,11
25521,29
25522,21
25523,33
25524,22
25525,19
25526,70
25527,24
25528,38
25529,29
25530,34
25531,24
25532,28
25533,27
25534,25
25535,28
25536,26
25537,14
25538,16
25539,12
25540,13
25541,15
25542,13
25543,21
25544,22
25545,33
25546,35
25547,44
25548,22
25549,40
25550,26
25551,27
25552,64
25553,57
25554,40
25555,33
25556,44
25557,49
25558,17
25559,12
25560,29
25561,22
25562,8
25563,17
25564,5
25565,27
25566,15
25567,27
25568,23
25569,19
25570,40
25571,31
25572,60
25573,35
25574,26
25575,21
25576,48
25577,36
25578,22
25579,14
25580,25
25581,32
25582,35
25583,25
25584,24
25585,12
25586,31
25587,13
25588,6
25589,13
25590,12
25591,30
25592,47
25593,42
25594,45
25595,43
25596,52
25597,31
25598,46
25599,42
25600,32
25601,41
25602,41
25603,30
25604,37
25605,31
25606,50
25607,17
25608,17
25609,12
25610,21
25611,12
25612,6
25613,16
25614,20
25615,41
25616,27
25617,43
25618,38
25619,23
25620,26
25621,38
25622,41
25623,31
25624,63
25625,28
25626,41
25627,36
25628,35
25629,30
25630,19
25631,19
25632,17
25633,26
25634,16
25635,15
25636,13
25637,6
25638,9
25639,18
25640,35
25641,31
25642,40
25643,23
25644,56
25645,50
25646,43
25647,26
25648,32
25649,66
25650,48
25651,36
25652,16
25653,47
25654,26
25655,26
25656,49
25657,17
25658,23
25659,16
25660,23
25661,23
25662,23
25663,10
25664,13
25665,14
25666,21
25667,30
25668,35
25669,34
25670,17
25671,53
25672,31
25673,57
25674,37
25675,27
25676,26
25677,30
25678,45
25679,26
25680,27
25681,27
25682,22
25683,12
25684,25
25685,18
25686,13
25687,16
25688,26
25689,27
25690,25
25691,39
25692,24
25693,26
25694,37
25695,59
25696,59
25697,56
25698,35
25699,32
25700,23
25701,53
25702,24
25703,32
25704,5
25705,11
25706,10
25707,7
25708,10
25709,16
25710,20
25711,25
25712,13
25713,33
25714,26
25715,47
25716,37
25717,36
25718,9
25719,41
25720,47
25721,54
25722,40
25723,17
25724,37
25725,31
25726,33
25727,13
25728,9
25729,20
25730,22
25731,18
25732,3
25733,14
25734,20
25735,18
25736,24
25737,50
25738,31
25739,30
25740,46
25741,41
25742,27
25743,20
25744,40
25745,27
25746,26
25747,30
25748,33
25749,13
25750,25
25751,19
25752,20
25753,15
25754,13
25755,13
25756,15
25757,3
25758,12
25759,9
25760,37
25761,37
25762,46
25763,71
25764,31
25765,26
25766,31
25767,33
25768,31
25769,31
25770,39
25771,30
