,count
75073,30
75074,28
75075,25
75076,21
75077,19
75078,18
75079,20
75080,23
75081,27
75082,31
75083,33
75084,35
75085,35
75086,35
75087,34
75088,33
75089,32
75090,30
75091,28
75092,25
75093,23
75094,21
75095,21
75096,20
75097,18
75098,16
75099,13
75100,10
75101,10
75102,11
75103,14
75104,20
75105,26
75106,31
75107,35
75108,36
75109,36
75110,35
75111,34
75112,31
75113,28
75114,24
75115,22
75116,21
75117,23
75118,25
75119,26
75120,24
75121,20
75122,15
75123,11
75124,9
75125,10
75126,13
75127,18
75128,24
75129,29
75130,35
75131,40
75132,43
75133,44
75134,42
75135,38
75136,34
75137,31
75138,30
75139,29
75140,27
75141,26
75142,24
75143,22
75144,19
75145,17
75146,14
75147,13
75148,12
75149,14
75150,18
75151,22
75152,27
75153,30
75154,32
75155,31
75156,30
75157,29
75158,29
75159,30
75160,31
75161,33
75162,34
75163,35
75164,35
75165,33
75166,29
75167,23
75168,18
75169,13
75170,10
75171,9
75172,9
75173,11
75174,14
75175,19
75176,24
75177,28
75178,32
75179,34
75180,35
75181,35
75182,35
75183,36
75184,35
75185,34
75186,31
75187,28
75188,26
75189,23
75190,20
75191,18
75192,17
75193,16
75194,16
75195,16
75196,16
75197,17
75198,19
75199,22
75200,27
75201,31
75202,33
75203,35
75204,37
75205,38
75206,40
75207,39
75208,36
75209,33
75210,30
75211,28
75212,28
75213,29
75214,31
75215,33
75216,34
75217,33
75218,30
75219,26
75220,22
75221,19
75222,16
75223,16
75224,16
75225,18
75226,19
75227,20
75228,22
75229,24
75230,27
75231,30
75232,32
75233,34
75234,35
75235,34
75236,33
75237,30
75238,27
75239,24
75240,23
75241,23
75242,22
75243,21
75244,19
75245,17
75246,17
75247,18
75248,20
75249,22
75250,23
75251,24
75252,24
75253,26
75254,29
75255,34
75256,39
75257,42
75258,42
75259,39
75260,33
75261,27
75262,23
75263,19
75264,17
75265,15
75266,13
75267,12
75268,12
75269,12
75270,14
75271,17
75272,20
75273,23
75274,25
75275,28
75276,30
75277,32
75278,33
75279,33
75280,33
75281,33
75282,32
75283,31
75284,28
75285,25
75286,22
75287,18
75288,15
75289,13
75290,12
75291,11
75292,11
75293,12
75294,16
75295,20
75296,26
75297,30
75298,34
75299,35
75300,36
75301,36
75302,36
75303,36
75304,36
75305,36
75306,36
75307,35
75308,32
75309,28
75310,24
75311,19
75312,16
75313,14
75314,13
75315,13
75316,12
75317,13
75318,14
75319,17
75320,21
75321,26
75322,30
75323,35
75324,39
75325,41
75326,43
75327,42
75328,41
75329,38
75330,36
75331,34
75332,31
75333,29
75334,26
75335,24
75336,22
75337,20
75338,19
75339,18
75340,17
75341,18
75342,20
75343,23
75344,26
75345,28
75346,30
75347,30
75348,30
75349,30
75350,31
75351,32
75352,33
75353,33
75354,33
75355,32
75356,31
75357,31
75358,30
75359,29
75360,26
75361,21
75362,17
75363,14
75364,12
75365,12
75366,13
75367,16
75368,20
75369,25
75370,30
75371,35
75372,39
75373,41
75374,41
75375,39
75376,36
75377,33
75378,31
75379,30
75380,30
75381,30
75382,29
75383,28
75384,27
75385,24
75386,21
75387,18
75388,15
75389,15
75390,16
75391,19
75392,23
75393,27
75394,30
75395,33
75396,36
75397,40
75398,44
75399,47
75400,47
75401,45
75402,42
75403,39
75404,36
75405,34
75406,31
75407,29
75408,27
75409,24
75410,21
75411,18
75412,16
75413,14
75414,16
75415,20
75416,27
75417,34
75418,40
75419,42
75420,41
75421,39
75422,37
75423,37
75424,37
75425,37
75426,37
75427,36
75428,34
75429,32
75430,30
75431,26
75432,21
75433,17
75434,14
75435,13
75436,15
75437,17
75438,20
75439,23
75440,26
75441,28
75442,29
75443,29
75444,29
75445,28
75446,28
75447,29
75448,30
75449,31
75450,33
75451,34
75452,36
75453,37
75454,36
75455,33
75456,28
75457,22
75458,17
75459,14
75460,13
75461,14
75462,17
75463,20
75464,24
75465,27
75466,29
75467,31
75468,34
75469,37
75470,39
75471,40
75472,38
75473,35
75474,31
75475,28
75476,26
75477,24
75478,21
75479,19
75480,18
75481,16
75482,14
75483,12
75484,12
75485,13
75486,16
75487,20
75488,25
75489,30
75490,33
75491,35
75492,35
75493,34
75494,33
75495,31
75496,30
75497,31
75498,31
75499,31
75500,30
75501,29
75502,27
75503,26
75504,25
75505,24
75506,23
75507,21
75508,20
75509,21
75510,23
75511,28
75512,33
75513,37
75514,40
75515,40
75516,40
75517,39
75518,38
75519,38
75520,37
75521,37
75522,36
75523,33
75524,30
75525,28
75526,25
75527,23
75528,21
75529,19
75530,17
75531,16
75532,16
75533,17
75534,19
75535,21
75536,23
75537,24
75538,25
75539,26
75540,28
75541,31
75542,34
75543,34
75544,33
75545,31
75546,29
75547,27
75548,25
75549,23
75550,22
75551,22
75552,22
75553,22
75554,20
75555,18
75556,15
75557,13
75558,13
75559,14
75560,17
75561,21
75562,24
75563,27
75564,29
75565,31
75566,33
75567,35
75568,37
75569,38
75570,38
75571,37
75572,34
75573,31
75574,28
75575,25
75576,24
75577,23
75578,21
75579,19
75580,16
75581,15
75582,16
75583,18
75584,20
75585,22
75586,23
75587,26
75588,30
75589,34
75590,37
75591,39
75592,39
75593,38
75594,35
75595,33
75596,30
75597,27
75598,24
75599,21
75600,18
75601,16
75602,14
75603,13
75604,14
75605,16
75606,18
75607,20
75608,22
75609,24
75610,25
75611,26
75612,27
75613,28
75614,30
75615,32
75616,34
75617,34
75618,33
75619,32
75620,29
75621,26
75622,22
75623,18
75624,15
75625,14
75626,13
75627,12
75628,12
75629,14
75630,16
75631,19
75632,21
75633,23
75634,25
75635,26
75636,27
75637,28
75638,28
75639,29
75640,28
75641,28
75642,27
75643,26
75644,25
75645,25
75646,26
75647,26
75648,25
75649,22
75650,19
75651,17
75652,15
75653,16
75654,18
75655,23
75656,29
75657,35
75658,39
75659,40
75660,39
75661,37
75662,37
75663,37
75664,37
75665,36
75666,34
75667,32
75668,29
75669,26
75670,24
75671,21
75672,18
75673,16
75674,14
75675,13
75676,12
75677,12
75678,12
75679,14
75680,15
75681,17
75682,18
75683,19
75684,21
75685,24
75686,28
75687,33
75688,35
75689,36
75690,34
75691,30
75692,27
75693,25
75694,23
75695,22
75696,20
75697,19
75698,17
75699,16
75700,16
75701,17
75702,18
75703,19
75704,20
75705,22
75706,25
75707,27
75708,30
75709,32
75710,35
75711,36
75712,36
75713,34
75714,32
75715,29
75716,28
75717,27
75718,26
75719,25
75720,23
75721,21
75722,18
75723,16
75724,15
75725,15
75726,17
75727,21
75728,26
75729,30
75730,33
75731,36
75732,37
75733,37
75734,37
75735,35
75736,33
75737,31
75738,31
75739,32
75740,32
75741,32
75742,31
75743,30
75744,27
75745,25
75746,22
75747,19
75748,16
75749,15
75750,16
75751,19
75752,22
75753,25
75754,27
75755,28
75756,29
75757,30
75758,31
75759,31
75760,32
75761,32
75762,32
75763,31
75764,29
75765,26
75766,24
75767,21
75768,19
75769,17
75770,15
75771,13
75772,13
75773,15
75774,20
75775,27
75776,34
75777,40
75778,42
75779,41
75780,38
75781,36
75782,35
75783,34
75784,32
75785,31
75786,30
75787,28
75788,27
75789,25
75790,23
75791,21
75792,20
75793,19
75794,17
75795,16
75796,14
75797,15
75798,17
75799,20
75800,24
75801,28
75802,31
75803,32
75804,32
75805,32
75806,31
75807,29
75808,28
75809,26
75810,25
75811,24
75812,24
75813,24
75814,23
75815,21
75816,18
75817,16
75818,13
75819,12
75820,11
75821,11
75822,13
75823,15
75824,19
75825,22
75826,25
75827,26
75828,27
75829,27
75830,27
75831,28
75832,29
75833,30
75834,32
75835,32
75836,31
75837,28
75838,25
75839,22
75840,19
75841,16
75842,15
75843,14
75844,14
75845,16
75846,19
75847,22
75848,25
75849,27
75850,30
75851,34
75852,39
75853,42
75854,42
75855,40
75856,37
75857,34
75858,33
75859,32
75860,32
75861,32
75862,32
75863,31
75864,29
75865,26
75866,22
75867,18
75868,16
75869,15
75870,17
75871,20
75872,25
75873,31
75874,36
75875,42
75876,47
75877,49
75878,49
75879,48
75880,47
75881,46
75882,46
75883,46
75884,45
75885,42
75886,38
75887,34
75888,31
75889,29
75890,28
75891,25
75892,22
75893,20
75894,20
75895,23
75896,27
75897,32
75898,38
75899,42
75900,44
75901,43
75902,41
75903,38
75904,37
75905,37
75906,38
75907,39
75908,38
75909,37
75910,36
75911,36
75912,35
75913,31
75914,26
75915,21
75916,16
75917,14
75918,14
75919,18
75920,25
75921,33
75922,40
75923,42
75924,41
75925,37
75926,33
75927,28
75928,24
75929,22
75930,21
75931,21
75932,21
75933,22
75934,21
75935,20
75936,18
75937,16
75938,14
75939,12
75940,12
75941,13
75942,15
75943,18
75944,21
75945,24
75946,28
75947,32
75948,35
75949,39
75950,42
75951,45
75952,45
75953,45
75954,43
75955,40
75956,35
75957,30
75958,25
75959,21
75960,17
75961,15
75962,13
75963,12
75964,12
75965,13
75966,15
75967,19
75968,25
75969,32
75970,38
75971,41
75972,42
75973,40
75974,39
75975,37
75976,36
75977,34
75978,31
75979,28
75980,25
75981,24
75982,22
75983,21
75984,21
75985,20
75986,19
75987,19
75988,19
75989,20
75990,22
75991,25
75992,29
75993,31
75994,32
75995,33
75996,33
75997,34
75998,35
75999,36
76000,37
76001,36
76002,35
76003,34
76004,33
76005,31
76006,28
76007,24
76008,20
76009,18
76010,16
76011,16
76012,17
76013,18
76014,21
76015,25
76016,30
76017,34
76018,36
76019,36
76020,36
76021,36
76022,35
76023,35
76024,35
76025,37
76026,40
76027,42
76028,41
76029,38
76030,34
76031,30
76032,27
76033,24
76034,22
76035,20
76036,20
76037,20
76038,20
76039,22
76040,23
76041,26
76042,29
76043,31
76044,33
76045,34
76046,33
76047,32
76048,31
76049,30
76050,29
76051,28
76052,27
76053,26
76054,25
76055,23
76056,22
76057,21
76058,20
76059,18
76060,16
76061,15
76062,15
76063,17
76064,21
76065,26
76066,30
76067,34
76068,37
76069,38
76070,38
76071,36
76072,35
76073,35
76074,36
76075,38
76076,40
76077,41
76078,41
76079,38
76080,34
76081,29
76082,24
76083,20
76084,18
76085,17
76086,17
76087,20
76088,24
76089,28
76090,32
76091,34
76092,36
76093,35
76094,34
76095,32
76096,30
76097,28
76098,26
76099,24
76100,23
76101,22
76102,22
76103,22
76104,22
76105,21
76106,19
76107,16
76108,14
76109,14
76110,15
76111,17
76112,20
76113,24
76114,27
76115,29
76116,32
76117,33
76118,35
76119,36
76120,36
76121,36
76122,34
76123,32
76124,30
76125,27
76126,23
76127,19
76128,16
76129,13
76130,12
76131,12
76132,14
76133,16
76134,20
76135,24
76136,28
76137,31
76138,33
76139,33
76140,32
76141,31
76142,29
76143,28
76144,28
76145,28
76146,30
76147,30
76148,29
76149,26
76150,24
76151,22
76152,20
76153,19
76154,18
76155,17
76156,16
76157,17
76158,18
76159,22
76160,27
76161,32
76162,36
76163,38
76164,40
76165,43
76166,46
76167,47
76168,44
76169,39
76170,32
76171,26
76172,22
76173,21
76174,19
76175,17
76176,15
76177,14
76178,13
76179,14
76180,16
76181,17
76182,20
76183,23
76184,27
76185,32
76186,35
76187,37
76188,38
76189,40
76190,41
76191,43
76192,43
76193,42
76194,41
76195,37
76196,33
76197,28
76198,24
76199,21
76200,19
76201,17
76202,15
76203,13
76204,13
76205,14
76206,18
76207,23
76208,30
76209,38
76210,44
76211,46
76212,45
76213,42
76214,40
76215,39
76216,40
76217,40
76218,39
76219,39
76220,38
76221,36
76222,34
76223,31
76224,28
76225,25
76226,23
76227,23
76228,24
76229,26
76230,27
76231,28
76232,28
76233,28
76234,28
76235,27
76236,26
76237,26
76238,28
76239,31
76240,34
76241,35
76242,34
76243,31
76244,29
76245,27
76246,26
76247,26
76248,26
76249,25
76250,22
76251,19
76252,17
76253,16
76254,17
76255,19
76256,20
76257,22
76258,22
76259,23
76260,23
76261,24
76262,25
76263,26
76264,27
76265,28
76266,29
76267,30
76268,31
76269,31
76270,31
76271,31
76272,29
76273,26
76274,21
76275,17
76276,14
76277,14
76278,17
76279,21
76280,26
76281,29
76282,32
76283,35
76284,38
76285,41
76286,44
76287,47
76288,49
76289,50
76290,49
76291,45
76292,39
76293,33
76294,26
76295,21
76296,17
76297,15
76298,14
76299,15
76300,16
76301,17
76302,18
76303,21
76304,25
76305,29
76306,33
76307,37
76308,39
76309,40
76310,39
76311,37
76312,34
76313,32
76314,29
76315,26
76316,23
76317,20
76318,18
76319,17
76320,17
76321,16
76322,15
76323,13
76324,12
76325,12
76326,15
76327,19
76328,24
76329,30
76330,34
76331,36
76332,37
76333,38
76334,38
76335,39
76336,39
76337,38
76338,37
76339,35
76340,33
76341,31
76342,28
76343,25
76344,21
76345,17
76346,15
76347,14
76348,14
76349,15
76350,17
76351,20
76352,25
76353,30
76354,35
76355,39
76356,41
76357,43
76358,44
76359,44
76360,45
76361,45
76362,44
76363,42
76364,40
76365,36
76366,31
76367,26
76368,22
76369,18
76370,16
76371,14
76372,14
76373,15
76374,18
76375,22
76376,26
76377,29
76378,31
76379,32
76380,32
76381,32
76382,32
76383,32
76384,33
76385,33
76386,34
76387,33
76388,32
76389,32
76390,31
76391,31
76392,29
76393,27
76394,23
76395,21
76396,20
76397,21
76398,23
76399,26
76400,29
76401,30
76402,30
76403,30
76404,31
76405,32
76406,33
76407,33
76408,32
76409,30
76410,29
76411,29
76412,30
76413,32
76414,34
76415,35
76416,34
76417,31
76418,26
76419,21
76420,17
76421,15
76422,15
76423,16
76424,19
76425,23
76426,28
76427,32
76428,34
76429,36
76430,36
76431,35
76432,35
76433,34
76434,34
76435,35
76436,34
76437,33
76438,30
76439,27
76440,23
76441,19
76442,16
76443,15
76444,15
76445,17
76446,20
76447,23
76448,27
76449,30
76450,33
76451,36
76452,37
76453,39
76454,39
76455,39
76456,37
76457,35
76458,34
76459,31
76460,28
76461,24
76462,20
76463,17
76464,16
76465,15
76466,14
76467,13
76468,12
76469,13
76470,15
76471,18
76472,22
76473,26
76474,30
76475,33
76476,35
76477,35
76478,34
76479,32
76480,32
76481,32
76482,34
76483,35
76484,35
76485,33
76486,29
76487,24
76488,18
76489,14
76490,12
76491,11
76492,12
76493,14
76494,19
76495,25
76496,31
76497,36
76498,38
76499,39
76500,37
76501,35
76502,33
76503,31
76504,30
76505,28
76506,27
76507,26
76508,26
76509,25
76510,23
76511,21
76512,19
76513,17
76514,16
76515,14
76516,14
76517,15
76518,17
76519,21
76520,26
76521,32
76522,37
76523,41
76524,43
76525,42
76526,39
76527,36
76528,33
76529,32
76530,31
76531,29
76532,27
76533,25
76534,22
76535,20
76536,19
76537,18
76538,18
76539,18
76540,19
76541,23
76542,28
76543,35
76544,39
76545,42
76546,42
76547,42
76548,41
76549,40
76550,40
76551,39
76552,37
76553,35
76554,32
76555,29
76556,27
76557,27
76558,28
76559,29
76560,29
76561,27
76562,23
76563,20
76564,17
76565,16
76566,17
76567,19
76568,23
76569,29
76570,34
76571,39
76572,41
76573,41
76574,39
76575,38
76576,38
76577,37
76578,36
76579,35
76580,35
76581,35
76582,36
76583,37
76584,37
76585,36
76586,32
76587,27
76588,21
76589,16
76590,14
76591,14
76592,16
76593,21
76594,26
76595,32
76596,36
76597,38
76598,39
76599,38
76600,38
76601,37
76602,36
76603,34
76604,31
76605,28
76606,25
76607,22
76608,19
76609,15
76610,12
76611,10
76612,10
76613,11
76614,14
76615,19
76616,24
76617,28
76618,32
76619,35
76620,37
76621,39
76622,39
76623,39
76624,37
76625,35
76626,32
76627,29
76628,27
76629,26
76630,25
76631,24
76632,21
76633,19
76634,16
76635,15
76636,14
76637,15
76638,18
76639,22
76640,27
76641,32
76642,35
76643,38
76644,39
76645,41
76646,43
76647,44
76648,43
76649,41
76650,38
76651,35
76652,30
76653,26
76654,21
76655,17
76656,14
76657,12
76658,10
76659,8
76660,8
76661,10
76662,14
76663,21
76664,28
76665,33
76666,36
76667,36
76668,35
76669,34
76670,33
76671,33
76672,32
76673,32
76674,32
76675,31
76676,30
76677,27
76678,23
76679,19
76680,16
76681,15
76682,15
76683,16
76684,16
76685,17
76686,19
76687,23
76688,27
76689,31
76690,35
76691,38
76692,39
76693,39
76694,40
76695,42
76696,44
76697,46
76698,45
76699,43
76700,38
76701,34
76702,30
76703,28
76704,25
76705,23
76706,20
76707,18
76708,18
76709,19
76710,23
76711,28
76712,33
76713,37
76714,40
76715,41
76716,42
76717,42
76718,43
76719,44
76720,44
76721,44
76722,42
76723,38
76724,34
76725,30
76726,29
76727,29
76728,30
76729,32
76730,31
76731,27
76732,22
76733,19
76734,19
76735,21
76736,25
76737,29
76738,34
76739,38
76740,42
76741,44
76742,45
76743,46
76744,47
76745,49
76746,51
76747,52
76748,52
76749,52
76750,50
76751,47
76752,43
76753,37
76754,32
76755,26
76756,22
76757,19
76758,20
76759,21
76760,24
76761,26
76762,29
76763,31
76764,32
76765,34
76766,34
76767,34
76768,34
76769,34
76770,33
76771,31
76772,28
76773,25
76774,21
76775,17
76776,15
76777,13
76778,12
76779,12
76780,13
76781,15
76782,18
76783,21
76784,25
76785,30
76786,35
76787,40
76788,43
76789,47
76790,49
76791,49
76792,48
76793,45
76794,41
76795,38
76796,34
76797,31
76798,27
76799,23
76800,19
76801,17
76802,15
76803,15
76804,15
76805,16
76806,20
76807,25
76808,32
76809,40
76810,47
76811,51
76812,51
76813,48
76814,44
76815,41
76816,37
76817,34
76818,31
76819,29
76820,28
76821,28
76822,26
76823,24
76824,21
76825,19
76826,18
76827,17
76828,17
76829,17
76830,18
76831,21
76832,25
76833,30
76834,35
76835,37
76836,37
76837,36
76838,35
76839,33
76840,32
76841,31
76842,29
76843,28
76844,27
76845,26
76846,25
76847,24
76848,21
76849,18
76850,15
76851,13
76852,11
76853,11
76854,12
76855,15
76856,19
76857,24
76858,30
76859,34
76860,37
76861,38
76862,38
76863,37
76864,35
76865,33
76866,32
76867,30
76868,29
76869,29
76870,27
76871,26
76872,24
76873,21
76874,18
76875,16
76876,15
76877,16
76878,19
76879,24
76880,28
76881,32
76882,36
76883,39
76884,43
76885,45
76886,46
76887,45
76888,43
76889,41
76890,38
76891,35
76892,33
76893,32
76894,31
76895,30
76896,29
76897,26
76898,22
76899,18
76900,15
76901,14
76902,13
76903,14
76904,16
76905,19
76906,23
76907,28
76908,33
76909,38
76910,43
76911,47
76912,48
76913,46
76914,43
76915,38
76916,34
76917,31
76918,28
76919,26
76920,24
76921,22
76922,20
76923,17
76924,15
76925,15
76926,17
76927,19
76928,20
76929,21
76930,21
76931,22
76932,24
76933,27
76934,31
76935,34
76936,36
76937,36
76938,33
76939,30
76940,27
76941,24
76942,22
76943,20
76944,17
76945,15
76946,14
76947,14
76948,15
76949,16
76950,18
76951,21
76952,24
76953,28
76954,30
76955,32
76956,34
76957,35
76958,36
76959,36
76960,36
76961,35
76962,34
76963,31
76964,28
76965,24
76966,21
76967,18
76968,16
76969,15
76970,15
76971,17
76972,21
76973,28
76974,36
76975,44
76976,49
76977,53
76978,56
76979,58
76980,61
76981,63
76982,64
76983,61
76984,57
76985,53
76986,49
76987,47
76988,44
76989,40
76990,34
76991,28
76992,23
76993,18
76994,16
76995,15
76996,16
76997,20
76998,25
76999,31
77000,37
77001,42
77002,45
77003,46
77004,44
77005,43
77006,44
77007,46
77008,50
77009,51
77010,50
77011,45
77012,38
77013,33
77014,29
77015,27
77016,24
77017,22
77018,21
77019,20
77020,20
77021,21
77022,24
77023,29
77024,34
77025,37
77026,39
77027,39
77028,39
77029,39
77030,40
77031,40
77032,39
77033,38
77034,36
77035,35
77036,34
77037,32
77038,29
77039,26
77040,22
77041,19
77042,17
77043,17
77044,17
77045,18
77046,20
77047,25
77048,30
77049,35
77050,37
77051,38
77052,37
77053,36
77054,37
77055,38
77056,38
77057,38
77058,37
77059,36
77060,36
77061,37
77062,37
77063,37
77064,35
77065,32
77066,28
77067,25
77068,22
77069,21
77070,22
77071,24
77072,27
77073,30
77074,33
77075,37
77076,40
77077,41
77078,41
77079,38
77080,35
77081,33
77082,33
77083,34
77084,35
77085,35
77086,33
77087,32
77088,29
77089,27
77090,24
77091,22
77092,21
77093,19
77094,19
77095,20
77096,22
77097,24
77098,26
77099,28
77100,30
77101,32
77102,34
77103,37
77104,39
77105,40
77106,39
77107,35
77108,31
77109,27
77110,24
77111,22
77112,20
77113,18
77114,16
77115,14
77116,14
77117,15
77118,19
77119,24
77120,30
77121,36
77122,41
77123,44
77124,48
77125,53
77126,59
77127,62
77128,62
77129,56
77130,48
77131,40
77132,32
77133,27
77134,23
77135,19
77136,16
77137,15
77138,14
77139,14
77140,15
77141,17
77142,20
77143,24
77144,30
77145,35
77146,39
77147,40
77148,38
77149,35
77150,33
77151,33
77152,34
77153,35
77154,34
77155,31
77156,27
77157,22
77158,19
77159,17
77160,16
77161,15
77162,14
77163,13
77164,12
77165,14
77166,17
77167,22
77168,27
77169,31
77170,34
77171,35
77172,36
77173,37
77174,37
77175,36
77176,36
77177,36
77178,36
77179,36
77180,36
77181,35
77182,33
77183,31
77184,27
77185,23
77186,18
77187,15
77188,14
77189,13
77190,14
77191,17
77192,22
77193,27
77194,31
77195,35
77196,38
77197,41
77198,42
77199,42
77200,42
77201,42
77202,40
77203,37
77204,33
77205,30
77206,28
77207,27
77208,26
77209,23
77210,19
77211,15
77212,13
77213,12
77214,15
77215,20
77216,27
77217,34
77218,39
77219,43
77220,46
77221,47
77222,47
77223,45
77224,43
77225,40
77226,38
77227,35
77228,33
77229,32
77230,32
77231,31
77232,29
77233,27
77234,24
77235,20
77236,17
77237,15
77238,15
77239,18
77240,21
77241,24
77242,26
77243,27
77244,29
77245,32
77246,34
77247,36
77248,36
77249,34
77250,31
77251,29
77252,27
77253,26
77254,27
77255,28
77256,29
77257,27
77258,24
77259,20
77260,16
77261,15
77262,14
77263,15
77264,18
77265,21
77266,25
77267,28
77268,31
77269,34
77270,36
77271,37
77272,39
77273,40
77274,41
77275,41
77276,39
77277,36
77278,32
77279,27
77280,23
77281,20
77282,19
77283,18
77284,16
77285,15
77286,16
77287,19
77288,24
77289,31
77290,37
77291,42
77292,46
77293,49
77294,50
77295,49
77296,46
77297,40
77298,35
77299,29
77300,25
77301,22
77302,19
77303,18
77304,16
77305,15
77306,13
77307,12
77308,12
77309,13
77310,15
77311,19
77312,23
77313,28
77314,32
77315,35
77316,38
77317,39
77318,40
77319,41
77320,41
77321,40
77322,37
77323,34
77324,29
77325,26
77326,22
77327,20
77328,19
77329,17
77330,15
77331,14
77332,14
77333,16
77334,20
77335,25
77336,29
77337,31
77338,31
77339,33
77340,35
77341,38
77342,42
77343,44
77344,44
77345,43
77346,40
77347,36
77348,31
77349,26
77350,23
77351,20
77352,19
77353,18
77354,17
77355,16
77356,16
77357,18
77358,22
77359,26
77360,32
77361,37
77362,40
77363,42
77364,41
77365,40
77366,39
77367,37
77368,34
77369,31
77370,29
77371,27
77372,27
77373,26
77374,25
77375,23
77376,21
77377,19
77378,18
77379,17
77380,15
77381,15
77382,16
77383,20
77384,25
77385,30
77386,35
77387,38
77388,39
77389,40
77390,40
77391,41
77392,41
77393,41
77394,38
77395,36
77396,33
77397,30
77398,28
77399,26
77400,25
77401,24
77402,24
77403,22
77404,20
77405,19
77406,19
77407,20
77408,23
77409,25
77410,27
77411,27
77412,27
77413,26
77414,25
77415,24
77416,22
77417,17
77418,12
77419,7
77420,6
77421,11
77422,23
77423,40
77424,57
77425,66
77426,62
77427,49
77428,35
77429,25
77430,21
77431,22
77432,25
77433,29
77434,32
77435,35
77436,38
77437,41
77438,45
77439,49
77440,52
77441,51
77442,48
77443,43
77444,37
77445,31
77446,25
77447,21
77448,17
77449,14
77450,12
77451,11
77452,12
77453,14
77454,19
77455,26
77456,33
77457,39
77458,42
77459,43
77460,42
77461,40
77462,39
77463,40
77464,43
77465,47
77466,49
77467,49
77468,46
77469,43
77470,39
77471,34
77472,28
77473,22
77474,18
77475,16
77476,15
77477,16
77478,18
77479,21
77480,24
77481,28
77482,32
77483,37
77484,41
77485,44
77486,45
77487,44
77488,42
77489,41
77490,39
77491,37
77492,34
77493,30
77494,27
77495,24
77496,21
77497,19
77498,17
77499,16
77500,16
77501,17
77502,19
77503,24
77504,28
77505,31
77506,33
77507,32
77508,31
77509,32
77510,34
77511,37
77512,38
77513,38
77514,35
77515,32
77516,29
77517,26
77518,23
77519,21
77520,19
77521,16
77522,14
77523,12
77524,12
77525,12
77526,15
77527,19
77528,25
77529,32
77530,36
77531,38
77532,38
77533,37
77534,38
77535,38
77536,38
77537,36
77538,33
77539,32
77540,32
77541,31
77542,30
77543,29
77544,28
77545,28
77546,27
77547,24
77548,20
77549,18
77550,19
77551,22
77552,28
77553,34
77554,37
77555,37
77556,35
77557,33
77558,31
77559,31
77560,32
77561,34
77562,35
77563,36
77564,36
77565,34
77566,31
77567,27
77568,24
77569,21
77570,19
77571,16
77572,14
77573,14
77574,14
77575,16
77576,20
77577,23
77578,26
77579,28
77580,30
77581,31
77582,34
77583,37
77584,39
77585,39
77586,36
77587,31
77588,26
77589,23
77590,22
77591,23
77592,22
77593,21
77594,18
77595,15
77596,13
77597,12
77598,13
77599,16
77600,20
77601,25
77602,30
77603,34
77604,36
77605,36
77606,36
77607,35
77608,35
77609,35
77610,35
77611,35
77612,34
77613,32
77614,29
77615,25
77616,22
77617,20
77618,20
77619,19
77620,19
77621,19
77622,21
77623,25
77624,30
77625,35
77626,40
77627,43
77628,44
77629,43
77630,41
77631,38
77632,35
77633,33
77634,31
77635,30
77636,28
77637,26
77638,23
77639,21
77640,19
77641,18
77642,16
77643,14
77644,14
77645,15
77646,18
77647,24
77648,31
77649,38
77650,44
77651,48
77652,50
77653,49
77654,47
77655,43
77656,40
77657,37
77658,35
77659,34
77660,34
77661,33
77662,31
77663,28
77664,25
77665,23
77666,20
77667,17
77668,14
77669,13
77670,13
77671,15
77672,19
77673,22
77674,25
77675,28
77676,29
77677,30
77678,30
77679,31
77680,31
77681,32
77682,32
77683,31
77684,29
77685,27
77686,23
77687,19
77688,16
77689,14
77690,12
77691,12
77692,11
77693,11
77694,13
77695,18
77696,23
77697,29
77698,33
77699,35
77700,37
77701,38
77702,40
77703,41
77704,42
77705,41
77706,40
77707,37
77708,33
77709,30
77710,26
77711,24
77712,22
77713,20
77714,18
77715,17
77716,18
77717,20
77718,24
77719,28
77720,32
77721,37
77722,40
77723,42
77724,42
77725,41
77726,40
77727,39
77728,39
77729,39
77730,39
77731,38
77732,37
77733,36
77734,34
77735,32
77736,28
77737,25
77738,22
77739,21
77740,20
77741,20
77742,21
77743,23
77744,27
77745,31
77746,33
77747,34
77748,34
77749,34
77750,34
77751,34
77752,32
77753,30
77754,27
77755,26
77756,25
77757,26
77758,28
77759,28
77760,27
77761,26
77762,23
77763,21
77764,19
77765,18
77766,20
77767,24
77768,28
77769,33
77770,36
77771,38
77772,38
77773,38
77774,38
77775,37
77776,36
77777,35
77778,32
77779,29
77780,25
77781,23
77782,20
77783,18
77784,16
77785,14
77786,13
77787,14
77788,15
77789,17
77790,19
77791,23
77792,28
77793,33
77794,39
77795,42
77796,44
77797,45
77798,46
77799,46
77800,45
77801,43
77802,40
77803,37
77804,34
77805,31
77806,29
77807,26
77808,24
77809,22
77810,21
77811,20
77812,21
77813,22
77814,23
77815,24
77816,26
77817,28
77818,30
77819,33
77820,37
77821,40
77822,42
77823,41
77824,39
77825,37
77826,35
77827,33
77828,30
77829,27
77830,24
77831,20
77832,17
77833,15
77834,14
77835,13
77836,13
77837,14
77838,16
77839,20
77840,24
77841,29
77842,32
77843,33
77844,32
77845,30
77846,29
77847,29
77848,29
77849,28
77850,26
77851,24
77852,21
77853,20
77854,19
77855,18
77856,18
77857,17
77858,16
77859,16
77860,17
77861,18
77862,21
77863,25
77864,29
77865,34
77866,38
77867,42
77868,45
77869,47
77870,48
77871,46
